7.92	0.36630002	0.3168	1.584	0.0396	31.68	164.34	0.98208	2.97	0.5445	11.187	1
8.3	0.22	0.38	14.8	0.054	32	126	1.0002	3.22	0.5	9.7	0
8.2	0.29	0.33	9.1	0.036	28	118	0.9953	2.96	0.4	10.9	1
8.282	0.2929	0.33330002	9.191	0.03636	28.28	119.18	1.005253	2.9896	0.404	11.009	1
8.118	0.2871	0.3267	9.009001	0.035639998	27.72	116.82	0.985347	2.9304001	0.396	10.790999	1
7.7	0.34	0.3	8	0.048	25	192	0.9951	2.97	0.47	10.9	0
6.2	0.55	0.45	12	0.049	27	186	0.9974	3.17	0.5	9.3	0
6.4	0.4	0.19	3.2	0.033	28	124	0.9904	3.22	0.54	12.7	1
6.464	0.404	0.1919	3.232	0.03333	28.28	125.24	1.000304	3.2522001	0.5454	12.827	1
6.336	0.396	0.1881	3.168	0.03267	27.72	122.76	0.980496	3.1878	0.5346	12.573	1
7.5	0.28	0.33	7.7	0.048	42	180	0.9974	3.37	0.59	10.1	0
7.8	0.26	0.44	1.3	0.037	43	132	0.9944	3.18	0.65	10	0
6.5	0.26	0.34	16.3	0.051	56	197	1.0004	3.49	0.42	9.8	0
6.8	0.15	0.33	4.7	0.059	31	118	0.9956	3.43	0.39	9	1
6.868	0.1515	0.33330002	4.7469997	0.05959	31.31	119.18	1.005556	3.4643002	0.39389998	9.09	1
6.7320004	0.14850001	0.3267	4.653	0.05841	30.69	116.82	0.985644	3.3957	0.3861	8.91	1
6.3	0.27	0.25	5.8	0.038	52	155	0.995	3.28	0.38	9.4	0
6.3	0.27	0.25	5.8	0.038	52	155	0.995	3.28	0.38	9.4	0
7.4	0.2	0.37	16.95	0.048	43	190	0.9995	3.03	0.42	9.2	0
6.3	0.23	0.21	5.1	0.035	29	142	0.9942	3.36	0.33	10.1	1
6.3630004	0.2323	0.2121	5.151	0.03535	29.29	143.42	1.004142	3.3936	0.33330002	10.201	1
6.237	0.22770001	0.20789999	5.049	0.03465	28.71	140.58	0.984258	3.3263998	0.3267	9.999001	1
7.3	0.31	0.69	10.2	0.041	58	160	0.9977	3.06	0.45	8.6	0
5.2	0.24	0.45	3.8	0.027	21	128	0.992	3.55	0.49	11.2	1
5.252	0.24239999	0.4545	3.838	0.02727	21.21	129.28	1.00192	3.5855	0.49490002	11.312	1
5.148	0.2376	0.4455	3.7619998	0.026730001	20.79	126.72	0.98208	3.5145	0.4851	11.087999	1
7	0.24	0.32	1.3	0.037	39	123	0.992	3.17	0.42	11.2	1
7.07	0.24239999	0.3232	1.313	0.03737	39.39	124.23	1.00192	3.2017	0.4242	11.312	1
6.93	0.2376	0.3168	1.287	0.03663	38.61	121.77	0.98208	3.1383002	0.41579998	11.087999	1
7.4	0.2	0.37	16.95	0.048	43	190	0.9995	3.03	0.42	9.2	0
8.3	0.21	0.58	17.1	0.049	62	213	1.0006	3.01	0.51	9.3	0
7.2	0.21	0.35	14.5	0.048	35	178	0.9982	3.05	0.47	8.9	0
7.1	0.21	0.4	1.2	0.069	24	156	0.9928	3.42	0.43	10.6	0
8.4	0.17	0.31	6.7	0.038	29	132	0.9945	3.1	0.32	10.6	1
8.483999	0.1717	0.3131	6.7669997	0.038379997	29.29	133.32	1.004445	3.1309998	0.3232	10.706	1
8.316	0.1683	0.3069	6.633	0.03762	28.71	130.68	0.984555	3.069	0.3168	10.494	1
7.4	0.24	0.31	8.4	0.045	52	183	0.9963	3.09	0.32	8.8	0
5.3	0.24	0.33	1.3	0.033	25	97	0.9906	3.59	0.38	11	1
5.353	0.24239999	0.33330002	1.313	0.03333	25.25	97.97	1.000506	3.6258998	0.3838	11.11	1
5.247	0.2376	0.3267	1.287	0.03267	24.75	96.03	0.980694	3.5541	0.3762	10.89	1
6.5	0.28	0.26	8.8	0.04	44	139	0.9956	3.32	0.37	10.2	0
6.3	0.23	0.21	5.1	0.035	29	142	0.9942	3.36	0.33	10.1	1
6.3630004	0.2323	0.2121	5.151	0.03535	29.29	143.42	1.004142	3.3936	0.33330002	10.201	1
6.237	0.22770001	0.20789999	5.049	0.03465	28.71	140.58	0.984258	3.3263998	0.3267	9.999001	1
6.5	0.29	0.25	10.6	0.039	32	120	0.9962	3.31	0.34	10.1	0
6.3	0.27	0.25	5.8	0.038	52	155	0.995	3.28	0.38	9.4	0
6.3	0.17	0.42	2.8	0.028	45	107	0.9908	3.27	0.43	11.8	0
6.3	0.16	0.4	1.6	0.033	59	148	0.9914	3.44	0.53	11.4	0
7.9	0.29	0.39	6.7	0.036	6	117	0.9938	3.12	0.42	10.7	0
7.3	0.31	0.69	10.2	0.041	58	160	0.9977	3.06	0.45	8.6	0
5.5	0.32	0.45	4.9	0.028	25	191	0.9922	3.51	0.49	11.5	1
5.555	0.3232	0.4545	4.949	0.028280001	25.25	192.91	1.002122	3.5451	0.49490002	11.615	1
5.445	0.3168	0.4455	4.8510003	0.02772	24.75	189.09	0.982278	3.4749	0.4851	11.385	1
5.2	0.24	0.45	3.8	0.027	21	128	0.992	3.55	0.49	11.2	1
5.252	0.24239999	0.4545	3.838	0.02727	21.21	129.28	1.00192	3.5855	0.49490002	11.312	1
5.148	0.2376	0.4455	3.7619998	0.026730001	20.79	126.72	0.98208	3.5145	0.4851	11.087999	1
7.2	0.37	0.15	2	0.029	27	87	0.9903	3.3	0.59	12.6	1
7.272	0.3737	0.1515	2.02	0.02929	27.27	87.87	1.000203	3.333	0.5959	12.726001	1
7.128	0.36630002	0.14850001	1.98	0.028709998	26.73	86.13	0.980397	3.267	0.58409995	12.474	1
6.1	0.29	0.27	1.7	0.024	13	76	0.9893	3.21	0.51	12.6	1
6.161	0.2929	0.2727	1.717	0.02424	13.13	76.76	0.999193	3.2421	0.5151	12.726001	1
6.039	0.2871	0.2673	1.6830001	0.02376	12.87	75.24	0.979407	3.1779	0.5049	12.474	1
7.2	0.37	0.15	2	0.029	27	87	0.9903	3.3	0.59	12.6	1
7.272	0.3737	0.1515	2.02	0.02929	27.27	87.87	1.000203	3.333	0.5959	12.726001	1
7.128	0.36630002	0.14850001	1.98	0.028709998	26.73	86.13	0.980397	3.267	0.58409995	12.474	1
8	0.18	0.37	1.3	0.04	15	96	0.9912	3.06	0.61	12.1	0
6.5	0.22	0.34	12	0.053	55	177	0.9983	3.52	0.44	9.9	0
7.4	0.18	0.4	1.6	0.047	22	102	0.9937	3.28	0.44	10.7	0
6.5	0.52	0.17	1.4	0.047	5	26	0.9932	3.26	0.32	10	0
7	0.15	0.38	2.2	0.047	33	96	0.9928	3.13	0.39	10.4	1
7.07	0.1515	0.3838	2.2220001	0.04747	33.33	96.96	1.002728	3.1613002	0.39389998	10.504	1
6.93	0.14850001	0.3762	2.178	0.046529997	32.67	95.04	0.982872	3.0987	0.3861	10.296	1
5.9	0.415	0.13	1.4	0.04	11	64	0.9922	3.29	0.52	10.5	0
8.1	0.45	0.34	8.3	0.037	33	216	0.9976	3.31	0.64	9.7	0
5.8	0.415	0.13	1.4	0.04	11	64	0.9922	3.29	0.52	10.5	0
6.7	0.105	0.32	12.4	0.051	34	106	0.998	3.54	0.45	9.2	0
6	0.4	0.3	1.6	0.047	30	117	0.9931	3.17	0.48	10.1	0
6.6	0.25	0.39	1.45	0.04	40	89	0.9911	3.35	0.4	11.4	1
6.666	0.2525	0.39389998	1.4645001	0.0404	40.4	89.89	1.001011	3.3834999	0.404	11.514	1
6.534	0.2475	0.3861	1.4355	0.0396	39.6	88.11	0.981189	3.3165	0.396	11.285999	1
9.8	0.36	0.45	1.6	0.042	11	124	0.9944	2.93	0.46	10.8	0
9.6	0.23	0.4	1.5	0.044	19	135	0.9937	2.96	0.49	10.9	0
6.3	0.55	0.45	13	0.047	33	182	0.9974	3.2	0.46	9.2	0
6.5	0.115	0.29	1.95	0.038	73	166	0.989	3.12	0.25	12.9	1
6.565	0.11615	0.2929	1.9695001	0.038379997	73.73	167.66	0.99889004	3.1511998	0.2525	13.028999	1
6.435	0.113850005	0.2871	1.9305	0.03762	72.27	164.34	0.97911	3.0888	0.2475	12.771	1
6.4	0.125	0.29	5.85	0.042	24	99	0.992	3.23	0.32	12	1
6.464	0.12625	0.2929	5.9084997	0.04242	24.24	99.99	1.00192	3.2623	0.3232	12.12	1
6.336	0.12375	0.2871	5.7915	0.04158	23.76	98.01	0.98208	3.1977	0.3168	11.88	1
5.7	0.1	0.27	1.3	0.047	21	100	0.9928	3.27	0.46	9.5	0
6.9	0.2	0.28	1.2	0.048	36	159	0.9936	3.19	0.43	9.1	0
6.9	0.23	0.34	4	0.047	24	128	0.9944	3.2	0.52	9.7	0
6.8	0.39	0.31	14.35	0.043	28	162	0.9988	3.17	0.54	9.1	0
8.7	0.22	0.42	2.3	0.053	27	114	0.994	2.99	0.43	10	0
7.4	0.41	0.34	4.7	0.042	19	127	0.9953	3.25	0.42	10.4	0
6.7	0.25	0.34	12.85	0.048	30	161	0.9986	3.44	0.47	9.5	0
6	0.26	0.42	5.2	0.027	70	178	0.9914	3.4	0.4	12.3	1
6.06	0.2626	0.4242	5.252	0.02727	70.7	179.78	1.001314	3.434	0.404	12.423	1
5.94	0.25739998	0.41579998	5.148	0.026730001	69.3	176.22	0.981486	3.3660002	0.396	12.177	1
6.1	0.31	0.37	8.4	0.031	70	170	0.9934	3.42	0.4	11.7	1
6.161	0.3131	0.3737	8.483999	0.03131	70.7	171.7	1.0033339	3.4542	0.404	11.816999	1
6.039	0.3069	0.36630002	8.316	0.03069	69.3	168.3	0.98346597	3.3858001	0.396	11.583	1
9.2	0.28	0.46	3.2	0.058	39	133	0.996	3.14	0.58	9.5	0
8.5	0.16	0.33	1	0.076	17	57	0.9921	3.14	0.46	10.6	0
9.3	0.34	0.49	7.3	0.052	30	146	0.998	3.17	0.61	10.2	0
9.2	0.28	0.46	3.2	0.058	39	133	0.996	3.14	0.58	9.5	0
7.2	0.24	0.3	1.6	0.048	27	131	0.9933	3.25	0.45	10.5	0
7.2	0.25	0.32	1.5	0.047	27	132	0.9933	3.26	0.44	10.5	0
6.8	0.32	0.18	7.5	0.041	71	223	0.9959	3.14	0.41	8.9	0
9.1	0.27	0.32	1.1	0.031	15	151	0.9936	3.03	0.41	10.6	0
8.9	0.34	0.32	1.3	0.041	12	188	0.9953	3.17	0.49	9.5	0
7	0.17	0.37	5.7	0.025	29	111	0.9938	3.2	0.49	10.8	0
6.9	0.32	0.17	7.6	0.042	69	219	0.9959	3.13	0.4	8.9	0
6.8	0.32	0.18	7.5	0.041	71	223	0.9959	3.14	0.41	8.9	0
6.1	0.6	0	1.3	0.042	24	79	0.9937	3.31	0.38	9.4	0
5.3	0.395	0.07	1.3	0.035	26	102	0.992	3.5	0.35	10.6	0
7.9	0.16	0.3	4.8	0.037	37	171	0.9967	3.47	0.44	9	0
7.6	0.33	0.36	2.1	0.034	26	172	0.9944	3.42	0.48	10.5	0
7.8	0.3	0.29	16.85	0.054	23	135	0.9998	3.16	0.38	9	0
7.8	0.3	0.29	16.85	0.054	23	135	0.9998	3.16	0.38	9	0
5.7	0.26	0.27	4.1	0.201	73.5	189.5	0.9942	3.27	0.38	9.4	0
7.5	0.14	0.34	1.3	0.055	50	153	0.9945	3.29	0.8	9.6	0
7.8	0.3	0.29	16.85	0.054	23	135	0.9998	3.16	0.38	9	0
6.6	0.25	0.41	7.4	0.043	29	151	0.9946	3.15	0.6	10.2	1
6.666	0.2525	0.4141	7.474	0.04343	29.29	152.51	1.004546	3.1815002	0.606	10.302	1
6.534	0.2475	0.4059	7.326	0.042570002	28.71	149.49	0.984654	3.1185	0.59400004	10.098	1
5.7	0.26	0.27	4.1	0.201	73.5	189.5	0.9942	3.27	0.38	9.4	0
8.2	0.23	0.49	0.9	0.057	15	73	0.9928	3.07	0.38	10.4	0
6	0.24	0.32	6.3	0.03	34	129	0.9946	3.52	0.41	10.4	0
6.1	0.45	0.27	0.8	0.039	13	82	0.9927	3.23	0.32	9.5	0
7.4	0.23	0.43	1.4	0.044	22	113	0.9938	3.22	0.62	10.6	0
7.2	0.2	0.38	1	0.037	21	74	0.9918	3.21	0.37	11	0
7.7	0.25	0.43	4.5	0.062	20	115	0.9966	3.38	0.5	9.9	0
8.2	0.61	0.45	5.4	0.03	15	118	0.9954	3.14	0.34	9.6	0
7.6	0.21	0.44	1.9	0.036	10	119	0.9913	3.01	0.7	12.8	0
7.4	0.22	0.33	2	0.045	31	101	0.9931	3.42	0.55	11.4	0
7.2	0.26	0.26	12.7	0.036	49	214	0.9986	3.41	0.5	10	0
6.4	0.25	0.41	8.6	0.042	57	173	0.9965	3	0.44	9.1	0
6.3	0.32	0.35	11.1	0.039	29	198	0.9984	3.36	0.5	9.4	1
6.3630004	0.3232	0.3535	11.211	0.03939	29.29	199.98	1.008384	3.3936	0.505	9.4939995	1
6.237	0.3168	0.34649998	10.989	0.03861	28.71	196.02	0.98841596	3.3263998	0.495	9.306	1
6.8	0.25	0.29	2	0.042	19	189	0.9952	3.46	0.54	10.2	0
9.8	0.44	0.4	2.8	0.036	35	167	0.9956	2.97	0.39	9.2	0
8.2	0.61	0.45	5.4	0.03	15	118	0.9954	3.14	0.34	9.6	0
7.5	0.42	0.45	9.1	0.029	20	125	0.996	3.12	0.36	10.1	0
7.4	0.22	0.33	2	0.045	31	101	0.9931	3.42	0.55	11.4	0
6.4	0.26	0.3	2.2	0.025	33	134	0.992	3.21	0.47	10.6	0
7.9	0.46	0.32	4.1	0.033	40	138	0.9912	3.18	0.44	12.8	1
7.979	0.4646	0.3232	4.141	0.03333	40.4	139.38	1.001112	3.2118	0.4444	12.928	1
7.821	0.45540002	0.3168	4.059	0.03267	39.6	136.62	0.98128796	3.1482	0.43559998	12.672	1
6.5	0.41	0.64	11.8	0.065	65	225	0.9978	3.12	0.51	8.9	0
7.5	0.32	0.37	1.2	0.048	22	184	0.9938	3.09	0.43	9.3	0
6.6	0.21	0.38	2.2	0.026	40	104	0.9914	3.25	0.4	11.1	1
6.666	0.2121	0.3838	2.2220001	0.02626	40.4	105.04	1.001314	3.2825	0.404	11.211	1
6.534	0.20789999	0.3762	2.178	0.025740001	39.6	102.96	0.981486	3.2175	0.396	10.989	1
7.1	0.21	0.3	1.4	0.037	45	143	0.9932	3.13	0.33	9.9	0
7.6	0.21	0.44	1.9	0.036	10	119	0.9913	3.01	0.7	12.8	0
6.9	0.25	0.26	5.2	0.024	36	135	0.9948	3.16	0.72	10.7	1
6.969	0.2525	0.2626	5.252	0.02424	36.36	136.35	1.004748	3.1916	0.72720003	10.807	1
6.8310003	0.2475	0.25739998	5.148	0.02376	35.64	133.65	0.98485196	3.1284	0.7128	10.592999	1
7.1	0.26	0.32	14.45	0.074	29	107	0.998	2.96	0.42	9.2	0
7.3	0.22	0.4	14.75	0.042	44.5	129.5	0.9998	3.36	0.41	9.1	1
7.373	0.2222	0.404	14.8975	0.04242	44.945	130.795	1.009798	3.3936	0.4141	9.191	1
7.227	0.21779999	0.396	14.6025	0.04158	44.055	128.205	0.989802	3.3263998	0.4059	9.009001	1
6.2	0.37	0.22	8.3	0.025	36	216	0.9964	3.33	0.6	9.6	0
7.9	0.22	0.45	14.2	0.038	53	141	0.9992	3.03	0.46	9.2	0
6.9	0.25	0.26	5.2	0.024	36	135	0.9948	3.16	0.72	10.7	1
6.969	0.2525	0.2626	5.252	0.02424	36.36	136.35	1.004748	3.1916	0.72720003	10.807	1
6.8310003	0.2475	0.25739998	5.148	0.02376	35.64	133.65	0.98485196	3.1284	0.7128	10.592999	1
7.3	0.22	0.4	14.75	0.042	44.5	129.5	0.9998	3.36	0.41	9.1	1
7.373	0.2222	0.404	14.8975	0.04242	44.945	130.795	1.009798	3.3936	0.4141	9.191	1
7.227	0.21779999	0.396	14.6025	0.04158	44.055	128.205	0.989802	3.3263998	0.4059	9.009001	1
7.1	0.26	0.32	14.45	0.074	29	107	0.998	2.96	0.42	9.2	0
6.8	0.18	0.37	1.5	0.027	37	93	0.992	3.3	0.45	10.8	0
7	0.17	0.37	1.5	0.028	26	75	0.9922	3.3	0.46	10.8	1
7.07	0.1717	0.3737	1.515	0.028280001	26.26	75.75	1.002122	3.333	0.4646	10.908	1
6.93	0.1683	0.36630002	1.485	0.02772	25.74	74.25	0.982278	3.267	0.45540002	10.692	1
6.4	0.3	0.38	7.8	0.046	35	192	0.9955	3.1	0.37	9	0
5	0.33	0.16	1.5	0.049	10	97	0.9917	3.48	0.44	10.7	0
5	0.33	0.16	1.5	0.049	10	97	0.9917	3.48	0.44	10.7	0
8.9	0.33	0.32	1.5	0.047	11	200	0.9954	3.19	0.46	9.4	0
7	0.26	0.46	15.55	0.037	61	171	0.9986	2.94	0.35	8.8	0
6.4	0.3	0.38	7.8	0.046	35	192	0.9955	3.1	0.37	9	0
6.3	0.21	0.4	1.7	0.031	48	134	0.9917	3.42	0.49	11.5	0
9.2	0.28	0.41	1	0.042	14	59	0.9922	2.96	0.25	10.5	0
7.3	0.27	0.39	6.7	0.064	28	188	0.9958	3.29	0.3	9.7	0
7.6	0.32	0.36	1.6	0.04	32	155	0.993	3.23	0.52	11.3	0
5	0.33	0.16	1.5	0.049	10	97	0.9917	3.48	0.44	10.7	0
9.7	0.24	0.45	1.2	0.033	11	59	0.9926	2.74	0.47	10.8	0
8	0.28	0.42	7.1	0.045	41	169	0.9959	3.17	0.43	10.6	0
8.2	0.37	0.36	1	0.034	17	93	0.9906	3.04	0.32	11.7	1
8.282	0.3737	0.36360002	1.01	0.03434	17.17	93.93	1.000506	3.0704	0.3232	11.816999	1
8.118	0.36630002	0.3564	0.99	0.033660002	16.83	92.07	0.980694	3.0096	0.3168	11.583	1
8	0.61	0.38	12.1	0.301	24	220	0.9993	2.94	0.48	9.2	0
7.2	0.26	0.44	7.1	0.027	25	126	0.993	3.02	0.34	11.1	1
7.272	0.2626	0.4444	7.171	0.02727	25.25	127.26	1.0029299	3.0502	0.3434	11.211	1
7.128	0.25739998	0.43559998	7.029	0.026730001	24.75	124.74	0.98306996	2.9898	0.3366	10.989	1
6.4	0.23	0.33	1.15	0.044	15.5	217.5	0.992	3.33	0.44	11	0
5.9	0.4	0.32	6	0.034	50	127	0.992	3.51	0.58	12.5	1
5.959	0.404	0.3232	6.06	0.03434	50.5	128.27	1.00192	3.5451	0.5858	12.625	1
5.841	0.396	0.3168	5.94	0.033660002	49.5	125.73	0.98208	3.4749	0.5742	12.375	1
7.6	0.28	0.39	1.2	0.038	21	115	0.994	3.16	0.67	10	0
8	0.28	0.42	7.1	0.045	41	169	0.9959	3.17	0.43	10.6	0
7.2	0.23	0.39	2.3	0.033	29	102	0.9908	3.26	0.54	12.3	1
7.272	0.2323	0.39389998	2.323	0.03333	29.29	103.02	1.000708	3.2926	0.5454	12.423	1
7.128	0.22770001	0.3861	2.277	0.03267	28.71	100.98	0.980892	3.2274	0.5346	12.177	1
6.8	0.32	0.37	3.4	0.023	19	87	0.9902	3.14	0.53	12.7	0
7.2	0.23	0.39	2.3	0.033	29	102	0.9908	3.26	0.54	12.3	1
7.272	0.2323	0.39389998	2.323	0.03333	29.29	103.02	1.000708	3.2926	0.5454	12.423	1
7.128	0.22770001	0.3861	2.277	0.03267	28.71	100.98	0.980892	3.2274	0.5346	12.177	1
6.9	0.18	0.38	6.5	0.039	20	110	0.9943	3.1	0.42	10.5	0
9.4	0.26	0.53	1.2	0.047	25	109	0.9921	3.23	0.28	12.5	0
7.3	0.29	0.3	13	0.043	46	238	0.9986	3.06	0.41	8.7	0
7.9	0.41	0.37	4.5	0.03	40	114	0.992	3.17	0.54	12.4	1
7.979	0.4141	0.3737	4.545	0.030299999	40.4	115.14	1.00192	3.2017	0.5454	12.523999	1
7.821	0.4059	0.36630002	4.455	0.0297	39.6	112.86	0.98208	3.1383002	0.5346	12.276	1
7.9	0.44	0.37	5.85	0.033	27	93	0.992	3.16	0.54	12.6	1
7.979	0.4444	0.3737	5.9084997	0.03333	27.27	93.93	1.00192	3.1916	0.5454	12.726001	1
7.821	0.43559998	0.36630002	5.7915	0.03267	26.73	92.07	0.98208	3.1284	0.5346	12.474	1
7.7	0.39	0.3	5.2	0.037	29	131	0.9943	3.38	0.44	11	0
7.7	0.26	0.31	1.3	0.043	47	155	0.9937	3.42	0.5	10.1	0
7.8	0.32	0.31	1.7	0.036	46	195	0.993	3.03	0.48	10.5	0
6.8	0.32	0.37	3.4	0.023	19	87	0.9902	3.14	0.53	12.7	0
7.3	0.24	0.39	3.6	0.024	35	116	0.9928	3.17	0.51	10.9	0
7.1	0.44	0.37	2.7	0.041	35	128	0.9896	3.07	0.43	13.5	1
7.171	0.4444	0.3737	2.727	0.041410003	35.35	129.28	0.999496	3.1007	0.4343	13.635	1
7.029	0.43559998	0.36630002	2.673	0.04059	34.65	126.72	0.979704	3.0393	0.4257	13.365	1
7.9	0.14	0.28	1.8	0.041	44	178	0.9954	3.45	0.43	9.2	0
7.4	0.18	0.42	2.1	0.036	33	187	0.9938	3.4	0.41	10.6	1
7.474	0.18180001	0.4242	2.1209998	0.03636	33.33	188.87	1.0037379	3.434	0.4141	10.706	1
7.326	0.1782	0.41579998	2.079	0.035639998	32.67	185.13	0.983862	3.3660002	0.4059	10.494	1
8.1	0.43	0.42	6.6	0.033	36	141	0.9918	2.98	0.39	13.3	1
8.181001	0.4343	0.4242	6.666	0.03333	36.36	142.41	1.001718	3.0098	0.39389998	13.433001	1
8.019	0.4257	0.41579998	6.534	0.03267	35.64	139.59	0.98188204	2.9502	0.3861	13.167	1
7.1	0.44	0.37	2.7	0.041	35	128	0.9896	3.07	0.43	13.5	1
7.171	0.4444	0.3737	2.727	0.041410003	35.35	129.28	0.999496	3.1007	0.4343	13.635	1
7.029	0.43559998	0.36630002	2.673	0.04059	34.65	126.72	0.979704	3.0393	0.4257	13.365	1
6.4	0.26	0.22	5.1	0.037	23	131	0.9944	3.29	0.32	10.1	0
8	0.66	0.72	17.55	0.042	62	233	0.9999	2.92	0.68	9.4	0
8	0.2	0.4	5.2	0.055	41	167	0.9953	3.18	0.4	10.6	1
8.08	0.202	0.404	5.252	0.05555	41.41	168.67	1.005253	3.2118	0.404	10.706	1
7.92	0.198	0.396	5.148	0.054449998	40.59	165.33	0.985347	3.1482	0.396	10.494	1
7.2	0.21	0.34	1.1	0.046	25	80	0.992	3.25	0.4	11.3	0
7.2	0.18	0.31	1.1	0.045	20	73	0.9925	3.32	0.4	10.8	1
7.272	0.18180001	0.3131	1.1110001	0.045450002	20.2	73.73	1.002425	3.3532	0.404	10.908	1
7.128	0.1782	0.3069	1.089	0.04455	19.8	72.27	0.982575	3.2868	0.396	10.692	1
5.3	0.26	0.23	5.15	0.034	48	160	0.9952	3.82	0.51	10.5	1
5.353	0.2626	0.2323	5.2015	0.03434	48.48	161.6	1.005152	3.8581998	0.5151	10.605	1
5.247	0.25739998	0.22770001	5.0985003	0.033660002	47.52	158.4	0.98524797	3.7818	0.5049	10.395	1
5.7	0.245	0.33	1.1	0.049	28	150	0.9927	3.13	0.42	9.3	0
5.6	0.245	0.32	1.1	0.047	24	152	0.9927	3.12	0.42	9.3	0
7.3	0.25	0.41	1.8	0.037	52	165	0.9911	3.29	0.39	12.2	1
7.373	0.2525	0.4141	1.818	0.03737	52.52	166.65	1.001011	3.3229	0.39389998	12.322	1
7.227	0.2475	0.4059	1.782	0.03663	51.48	163.35	0.981189	3.2570999	0.3861	12.078	1
7	0.16	0.73	1	0.138	58	150	0.9936	3.08	0.3	9.2	0
6.4	0.22	0.34	1.8	0.057	29	104	0.9959	3.81	0.57	10.3	0
7.3	0.18	0.65	1.4	0.046	28	157	0.9946	3.33	0.62	9.4	0
6.4	0.17	0.27	6.7	0.036	88	223	0.9948	3.28	0.35	10.2	0
6.9	0.29	0.16	6.8	0.034	65	212	0.9955	3.08	0.39	9	0
6.4	0.23	0.3	7.1	0.037	63	236	0.9952	3.06	0.34	9.2	0
7.3	0.19	0.68	1.5	0.05	31	156	0.9946	3.32	0.64	9.4	0
7.3	0.18	0.65	1.4	0.046	28	157	0.9946	3.33	0.62	9.4	0
9.6	0.29	0.46	1.45	0.039	77.5	223	0.9944	2.92	0.46	9.5	0
7.2	0.14	0.35	1.2	0.036	15	73	0.9938	3.46	0.39	9.9	0
6.9	0.31	0.34	7.4	0.059	36	174	0.9963	3.46	0.62	11.1	1
6.969	0.3131	0.3434	7.474	0.05959	36.36	175.74	1.006263	3.4946	0.6262	11.211	1
6.8310003	0.3069	0.3366	7.326	0.05841	35.64	172.26	0.986337	3.4254	0.6138	10.989	1
7.5	0.28	0.34	4.2	0.028	36	116	0.991	2.99	0.41	12.3	1
7.575	0.2828	0.3434	4.2419996	0.028280001	36.36	117.16	1.00091	3.0199	0.4141	12.423	1
7.425	0.2772	0.3366	4.158	0.02772	35.64	114.84	0.98109	2.9601	0.4059	12.177	1
8	0.22	0.42	14.6	0.044	45	163	1.0003	3.21	0.69	8.6	1
8.08	0.2222	0.4242	14.746	0.04444	45.45	164.63	1.010303	3.2421	0.6969	8.686001	1
7.92	0.21779999	0.41579998	14.454	0.04356	44.55	161.37	0.9902971	3.1779	0.6831	8.514	1
7.6	0.31	0.29	10.5	0.04	21	145	0.9966	3.04	0.35	9.4	0
8	0.22	0.42	14.6	0.044	45	163	1.0003	3.21	0.69	8.6	1
8.08	0.2222	0.4242	14.746	0.04444	45.45	164.63	1.010303	3.2421	0.6969	8.686001	1
7.92	0.21779999	0.41579998	14.454	0.04356	44.55	161.37	0.9902971	3.1779	0.6831	8.514	1
8.1	0.5	0.47	1.1	0.037	23	126	0.9938	3.21	0.42	10.9	0
7	0.39	0.31	5.3	0.169	32	162	0.9965	3.2	0.48	9.4	0
8.1	0.5	0.47	1.1	0.037	23	126	0.9938	3.21	0.42	10.9	0
8.4	0.35	0.56	13.8	0.048	55	190	0.9993	3.07	0.58	9.4	0
6.2	0.22	0.27	1.5	0.064	20	132	0.9938	3.22	0.46	9.2	0
8	0.22	0.42	14.6	0.044	45	163	1.0003	3.21	0.69	8.6	1
8.08	0.2222	0.4242	14.746	0.04444	45.45	164.63	1.010303	3.2421	0.6969	8.686001	1
7.92	0.21779999	0.41579998	14.454	0.04356	44.55	161.37	0.9902971	3.1779	0.6831	8.514	1
7.6	0.31	0.29	10.5	0.04	21	145	0.9966	3.04	0.35	9.4	0
7	0.24	0.36	4.9	0.083	10	133	0.9942	3.33	0.37	10.8	0
7.8	0.16	0.41	1.7	0.026	29	140	0.991	3.02	0.78	12.5	0
7.7	0.27	0.34	1.8	0.028	26	168	0.9911	2.99	0.48	12.1	1
7.777	0.2727	0.3434	1.818	0.028280001	26.26	169.68	1.001011	3.0199	0.48479998	12.221001	1
7.6229997	0.2673	0.3366	1.782	0.02772	25.74	166.32	0.981189	2.9601	0.4752	11.979	1
7.4	0.31	0.74	10.7	0.039	51	147	0.9977	3.02	0.43	8.7	0
8	0.45	0.36	8.8	0.026	50	151	0.9927	3.07	0.25	12.7	1
8.08	0.4545	0.36360002	8.8880005	0.02626	50.5	152.51	1.002627	3.1007	0.2525	12.827	1
7.92	0.4455	0.3564	8.712	0.025740001	49.5	149.49	0.982773	3.0393	0.2475	12.573	1
7.7	0.27	0.34	1.8	0.028	26	168	0.9911	2.99	0.48	12.1	1
7.777	0.2727	0.3434	1.818	0.028280001	26.26	169.68	1.001011	3.0199	0.48479998	12.221001	1
7.6229997	0.2673	0.3366	1.782	0.02772	25.74	166.32	0.981189	2.9601	0.4752	11.979	1
7.8	0.16	0.41	1.7	0.026	29	140	0.991	3.02	0.78	12.5	0
6.6	0.16	0.29	1.8	0.05	40	147	0.9912	3.06	0.44	11.4	1
6.666	0.1616	0.2929	1.818	0.0505	40.4	148.47	1.001112	3.0906	0.4444	11.514	1
